adm_cd,adm_nm,gu_cd,risk_index,risk_grade,risk_class,hist_score,struct_score,pct_fire_rate_per_10k,pct_ratio_65plus,pct_cntr_dist_avg,pct_old_bldg_ratio,pct_damage_per_fire,fire_rate_per_10k,ratio_65plus,cntr_dist_avg,old_bldg_ratio,damage_per_fire,avg_living_pop,fire_count
1150055000,서울특별시 강서구 화곡2동,11500,52.45,보통,잠재 위험,38.732394366197184,68.87,38.732394366197184,69.95305164319248,88.26291079812206,10.68075117370892,70.4225352112676,11.3806,0.1747,2.378571428571429,0.4572,7.91839921116264,12594.50873065866,14.333333333333334
1138053000,서울특별시 은평구 불광2동,11380,52.4,보통,잠재 위험,38.26291079812207,67.26,38.26291079812207,91.78403755868545,51.173708920187785,42.136150234741784,49.29577464788733,11.3474,0.2025,1.6428571428571428,0.5835,7.598813612753206,21150.16103408843,24.0
1130563500,서울특별시 강북구 수유3동,11305,52.32,보통,잠재 위험,50.117370892018776,62.11,50.117370892018776,50.117370892018776,53.990610328638496,98.59154929577466,35.2112676056338,12.368500000000001,0.16005,1.6781456953642384,0.7607,7.364404914879219,21332.169676937774,51.0
1154568000,서울특별시 금천구 시흥2동,11545,52.32,보통,잠재 위험,13.145539906103288,89.45,13.145539906103288,79.5774647887324,88.6150234741784,78.28638497652582,48.82629107981221,7.7537,0.1832,2.3857142857142857,0.6476,7.5749636760663694,15046.64887930313,11.666666666666666
1123065000,서울특별시 동대문구 장안1동,11230,52.28,보통,이력 관리,73.23943661971832,40.56,73.23943661971832,43.309859154929576,7.981220657276995,87.67605633802818,86.3849765258216,15.1861,0.1535,1.1085106382978724,0.6955,8.346800205487556,34900.448211963245,53.0
1117063000,서울특별시 용산구 이촌1동,11170,52.21,보통,잠재 위험,11.502347417840376,90.53,11.502347417840376,66.43192488262912,88.6150234741784,91.19718309859155,76.76056338028168,7.4996,0.1716,2.3857142857142857,0.7379,8.045988841593983,25334.571485352983,19.0
1120058000,서울특별시 성동구 응봉동,11200,52.17,보통,잠재 위험,29.577464788732392,77.28,29.577464788732392,54.22535211267606,75.11737089201877,95.07042253521126,63.38028169014085,10.2912,0.1628,2.0303030303030303,0.75,7.791442466978597,10688.700817367177,11.0
1111054000,서울특별시 종로구 삼청동,11110,52.15,보통,이력 관리,86.61971830985915,31.6,86.61971830985915,32.74647887323944,49.76525821596244,2.112676056338028,83.56807511737088,17.7229,0.1412,1.61,0.3906,8.213562389189342,5642.42306522016,10.0
1117053000,서울특별시 용산구 남영동,11170,52.11,보통,이력 관리,97.41784037558685,26.19,97.41784037558685,21.36150234741784,18.07511737089202,91.19718309859155,17.136150234741784,23.3122,0.1291,1.252212389380531,0.7379,7.00867373991717,16443.4758525746,38.333333333333336
1130560800,서울특별시 강북구 번3동,11305,52.03,보통,관찰 지역,50.117370892018776,58.56,50.117370892018776,50.117370892018776,30.985915492957744,98.59154929577466,90.14084507042254,12.368500000000001,0.16005,1.3849056603773586,0.7607,8.506940814951886,21332.169676937774,17.666666666666668
1129076000,서울특별시 성북구 장위1동,11290,52.01,보통,잠재 위험,30.51643192488263,74.58,30.51643192488263,71.12676056338029,69.01408450704226,66.78403755868545,62.676056338028175,10.4265,0.1755,1.9388059701492537,0.6333,7.7791263466287575,21419.81247430859,22.33333333333333
1174065000,서울특별시 강동구 성내2동,11740,52.0,보통,이력 관리,76.29107981220658,38.62,76.29107981220658,71.94835680751174,27.464788732394368,30.985915492957744,17.370892018779344,15.5798,0.1758,1.3543859649122807,0.5642,7.012030590634425,24390.48805433042,38.0
1123075000,서울특별시 동대문구 이문2동,11230,51.48,보통,잠재 위험,14.319248826291082,87.06,14.319248826291082,86.50234741784037,76.76056338028168,87.67605633802818,30.046948356807512,8.1106,0.1938,2.0885714285714285,0.6955,7.252445534691573,14384.538511280933,11.666666666666666
1153059500,서울특별시 구로구 가리봉동,11530,51.42,보통,이력 관리,98.12206572769952,26.01,98.12206572769952,18.07511737089202,47.417840375586856,50.82159624413145,5.39906103286385,24.1857,0.1237,1.5746835443037976,0.5993,6.5931781703847845,10887.980900272927,26.33333333333333
1129078000,서울특별시 성북구 장위3동,11290,51.42,보통,관찰 지역,57.981220657277,50.86,57.981220657277,66.90140845070422,24.88262910798122,66.78403755868545,60.798122065727696,13.1751,0.1719,1.331034482758621,0.6333,7.756623334538858,7843.090877283478,10.333333333333334
1168056500,서울특별시 강남구 청담동,11680,51.29,보통,이력 관리,81.92488262910797,36.17,81.92488262910797,11.267605633802818,68.07511737089203,21.948356807511736,88.02816901408451,16.661,0.1112,1.920873786407767,0.5206,8.424746326251608,42014.29996853165,70.0
